ID,smoking
3044,no
18872,no
400,no
10136,no
30950,no
21085,no
30913,no
27314,no
1392,no
4505,no
1262,no
28729,yes
8176,yes
5961,yes
4398,yes
9552,yes
53948,no
54215,no
20090,yes
1105,yes
52805,no
23400,no
52298,no
2582,yes
8187,no
34876,yes
11068,no
28345,yes
40931,no
52274,yes
27997,yes
47958,no
1027,no
22762,no
51951,yes
13759,no
42831,no
8710,no
41751,no
4395,yes
13014,yes
28376,no
29983,yes
38570,yes
49001,yes
7911,no
19489,no
29541,no
32471,yes
50341,no
54980,no
10423,no
13597,no
36842,yes
53246,yes
35847,yes
42970,no
48457,yes
53058,no
22905,no
54297,no
38170,yes
51577,no
44637,no
27908,no
44908,yes
1927,no
37074,no
38601,no
34592,no
19617,yes
27482,yes
6245,yes
46597,no
29560,no
55610,no
12651,yes
33618,no
14297,no
18322,no
4667,no
9107,no
15127,no
44546,no
7628,no
51769,no
50180,yes
54420,yes
30837,no
20710,yes
12226,no
711,yes
41620,no
25252,no
10663,no
36563,no
46014,no
30435,no
39876,no
23629,yes
34896,no
47011,no
17397,yes
8899,no
52675,no
40218,yes
4166,no
6050,no
36688,no
46033,no
45755,yes
27878,yes
47756,no
27418,no
20986,yes
36519,no
50959,yes
43306,no
8162,yes
17957,no
40199,no
50736,yes
52509,no
31785,no
45143,no
34531,no
37586,yes
17473,no
13706,no
43392,no
11781,no
39842,yes
17687,yes
11664,no
17172,yes
42294,no
18509,yes
16115,yes
1076,no
9618,yes
10723,yes
22317,no
39057,yes
19790,no
26363,no
53236,yes
5874,yes
21742,yes
52311,no
48313,no
32020,yes
38343,no
52390,yes
19301,no
55008,no
49030,no
20148,yes
21712,no
22998,no
29266,no
25713,no
31490,no
26116,no
14388,no
43358,no
27847,yes
52369,yes
4361,no
6039,yes
36956,yes
15261,yes
4334,no
16271,yes
33864,no
31167,no
40661,no
11176,no
20614,no
13160,no
38946,yes
47881,no
5162,yes
9597,no
9082,yes
3742,no
19709,no
37264,no
17818,yes
45552,yes
21131,no
55477,no
18307,no
47433,no
53468,no
7011,yes
27936,no
25041,no
23600,yes
8073,yes
4062,yes
55642,no
41858,yes
37347,no
47064,no
21005,no
19914,yes
40,yes
19127,no
11970,yes
54964,yes
13806,yes
29969,no
22852,yes
34640,no
37036,no
11723,yes
36167,no
19492,no
36895,yes
29899,yes
26135,no
18879,yes
39015,no
28176,no
33631,yes
45636,yes
11584,no
43957,no
49842,no
27149,yes
24225,no
48930,no
40059,yes
10025,no
45510,no
30922,no
610,yes
37065,no
20777,yes
40275,yes
13498,no
44874,no
41559,yes
1849,yes
43649,no
10911,yes
51377,yes
46286,no
9492,no
15740,yes
31822,no
4575,no
13231,yes
47438,no
34897,yes
9705,no
36154,yes
38702,no
321,no
21471,yes
12781,no
6582,no
156,no
45508,no
6249,no
15890,no
10085,no
31068,yes
10974,no
40639,no
234,no
30901,yes
36493,yes
8260,no
54276,yes
26250,yes
9645,no
34389,yes
8010,no
21179,yes
27240,yes
37002,no
43846,no
3030,yes
30287,no
42931,no
8807,yes
2252,no
26977,yes
926,yes
25407,no
15450,no
12476,no
55328,no
53598,yes
46500,no
27471,no
4538,no
40850,no
13936,yes
14518,no
6899,no
18436,no
33875,yes
35990,no
20337,no
5441,no
54331,no
53698,yes
104,yes
37369,yes
17530,no
39753,no
4819,no
10589,no
2289,no
32952,yes
15124,no
49353,no
16022,no
18788,no
5977,no
17553,no
24706,no
38757,yes
42008,yes
54898,no
14905,no
27226,no
14762,no
12793,yes
52754,no
27589,yes
45282,yes
16935,no
38241,no
4174,yes
27208,no
18101,no
27056,no
55012,no
49055,no
39425,no
25460,yes
32702,no
50746,no
4295,yes
33930,yes
50800,no
429,no
38874,yes
36220,no
1300,no
26338,no
38463,yes
42234,no
14412,no
34056,no
13081,no
50261,yes
24322,yes
6623,no
51708,no
1410,yes
17588,no
955,yes
48108,yes
55141,no
1873,yes
44957,no
19235,no
21736,yes
42209,yes
54312,no
14653,no
12521,no
41499,no
7512,no
27576,no
4862,yes
43974,no
1837,no
15975,no
53041,no
12087,yes
29940,no
32832,yes
53763,no
52450,no
15004,no
43098,no
5836,yes
53783,yes
26530,no
16708,yes
18586,yes
53157,yes
18347,no
25969,no
4176,no
42690,yes
15348,no
25588,no
4947,no
13251,no
33728,yes
51280,no
29548,yes
9315,yes
3919,no
6495,yes
4713,yes
19769,no
8405,yes
50212,no
26426,no
17730,no
28920,yes
40273,yes
27250,yes
4755,no
37159,no
8302,no
54058,yes
27825,no
6515,yes
48010,yes
23950,yes
13782,no
42034,no
46966,no
8345,no
23518,no
28854,no
51203,no
49218,no
20968,no
6307,no
44163,no
45717,yes
44586,yes
31343,yes
17036,no
16211,no
44756,yes
17919,yes
1341,no
47484,no
30374,yes
17586,no
53684,yes
18761,no
17033,yes
27128,no
29652,no
38376,no
3933,no
16276,yes
13539,yes
50565,no
24105,no
27612,no
49446,yes
33833,no
46394,no
6832,yes
11878,no
1096,no
5502,yes
51338,yes
1427,no
35619,no
16451,no
47131,no
49474,yes
2294,no
28756,no
16092,no
5810,no
35804,no
11276,no
49384,no
49967,no
30507,yes
40531,no
21492,no
31414,no
19414,no
45340,yes
34382,yes
36952,yes
37283,yes
7709,yes
28677,no
41197,yes
39013,no
19022,no
40647,yes
42922,yes
33824,no
52312,no
34016,yes
31113,no
39717,yes
5345,no
9361,yes
10265,yes
3949,no
36441,yes
35372,no
9179,no
39003,yes
20567,no
35245,no
18211,no
36408,yes
25117,no
38060,no
49597,no
36818,no
31333,yes
20778,yes
17180,no
37820,no
21892,yes
1057,no
30872,no
43012,no
28249,no
9566,yes
6030,yes
13091,no
46579,yes
26526,no
2815,no
54628,no
22987,no
14622,no
40688,yes
48236,no
21406,no
20598,no
5641,no
28731,yes
38763,no
34303,no
54060,no
38967,yes
38703,yes
23249,yes
4088,no
52668,no
48926,no
49884,no
30220,no
33604,yes
20335,no
44006,no
28932,no
17344,yes
48027,yes
47834,no
7071,no
14448,no
16811,yes
41185,no
37942,yes
46029,yes
54659,no
28328,yes
9844,yes
24317,no
44893,no
23732,no
3217,no
50899,yes
34349,no
10487,yes
46728,no
53362,yes
33394,no
34950,no
43314,yes
47419,yes
13594,no
40468,no
35194,no
6396,no
3365,no
5563,yes
40644,no
29866,yes
18650,yes
29840,yes
15219,no
33586,yes
31507,yes
47968,no
28739,no
45085,no
8786,no
37838,no
35056,no
16659,no
33683,no
20981,no
8422,no
48943,yes
30036,no
38499,yes
45852,no
35846,yes
31634,yes
9273,yes
7536,no
47191,no
7916,no
7304,no
51605,no
39286,yes
23598,no
3764,no
6537,no
8999,yes
42128,no
52667,no
12695,no
25297,yes
12132,yes
42528,no
14779,no
21175,no
52908,yes
23357,no
48340,no
51585,yes
52599,no
20637,no
47978,no
5320,yes
25197,no
29831,no
47597,no
51111,no
10154,yes
8208,no
53506,no
32818,yes
16515,yes
45741,no
28632,no
10783,no
33145,no
7758,no
18152,no
12515,no
27352,no
49429,no
38701,yes
8951,no
16821,no
845,yes
32661,yes
9523,yes
39877,no
23114,no
28897,no
46681,no
35129,yes
729,no
7870,no
26961,no
32048,no
621,yes
10584,no
11188,yes
52627,no
34385,yes
48440,no
17073,yes
12280,no
33987,no
43208,yes
9631,yes
32253,no
11293,no
40869,no
31380,no
32891,yes
21262,yes
44125,no
55501,yes
17635,no
44588,yes
19997,no
12616,yes
30759,no
43143,no
16466,yes
29377,no
49986,no
20787,no
5000,no
36617,no
38229,yes
48024,no
