artist,asin,media,review_count,star_rating,title,year,
Soil,B000F8DB7Q,"Audio CD,MP3 Music",39,4.2,True Self,2006,
Norma Jean,B001BKZD7I,"Audio CD,MP3 Music",39,4.2,The Anti Mother,2008,
Chimaira,B00064X296,DVD,39,4.2,Chimaira: Dehumanizing Process [DVD],,
Mindless Self Indulgence,B00000I9VT,Audio CD,39,4.2,Tight,1999,
Orange 9mm,B000002J9Q,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",20,4.3,Tragic,1996,
Raunchy,B002HM6DT6,"Audio CD,MP3 Music",20,4.3,Confusion Bay,2009,
Cephalic Carnage,B000OY8OLO,"Audio CD,MP3 Music",20,4.3,Xenosapien,2007,
Eve To Adam,B000QJLP6I,"Audio CD,MP3 Music",20,4.3,Queens to Eden,2007,
Marilyn Manson,B000XTGTX0,"Audio CD,Audio CD",20,4.3,Golden Age Of Grotesque,2007,
In Flames,B00005N9HD,"Audio CD,MP3 Music",37,4.2,Tokyo Showdown: Live,2001,
Frozen Soul,B09DN1J73V,"Vinyl,MP3 Music",7,4.7,Encased In Ice - EP 2021,2021,
Lana Lane,B000LSBWYE,"Audio CD,MP3 Music",7,4.7,Gemini,2010,
Satan's Host,B08GK91SKV,"Audio CD,MP3 Music",7,4.7,Archidoxes Of Evil,2020,
Mondo Generator,B000RRUSG2,"Audio CD,MP3 Music,Vinyl",7,4.7,Dead Planet,2010,
setherial,B000F0UVFE,Audio CD,7,4.7,Sahg 1,,
Marilyn Manson,B00AG0D556,Audio CD,7,4.7,Holy Wood In the Shadow of the Valley of Death,2013,
Diabolic,B000B8T1PG,"Audio CD,MP3 Music,Vinyl",7,4.7,Infinity Through Purification,2003,
Bile,B0000C5RO7,Audio CD,7,4.7,Frankenhole,2003,
Scorched Earth,B00005QGA8,"Audio CD,MP3 Music",7,4.7,Fed to Your Head,2001,
Red Harvest,B00005NFID,"Audio CD,MP3 Music",6,4.8,Cold Dark Matter / Venom,2005,
Confessor,B000FBFUMM,DVD,6,4.8,LIVE IN NORWAY,,
The Left Rights,B00006JNGP,Audio CD,36,4.2,Left Rights,2002,
Tub Ring,B0002NY8QW,"Audio CD,MP3 Music",6,4.8,Zoo Hypothesis,2004,
Incubus,B00273D3XE,Audio CD,6,4.8,Monuments & Melodies,2009,
In This Moment,B001FT9W04,Audio CD,6,4.8,In This Moment-Limited,2008,
Thou Art Lord,B0009353L4,"Audio CD,MP3 Music",6,4.8,Orgia Daemonicum,2005,
Metal Massacre (Series),B000001C8E,Audio CD,6,4.8,Metal Massacre 12,1995,
Primal Scream,B007ANUB18,"Audio CD,Audio CD,Audio, Cassette",6,4.8,"Come Together (3"" Mini-Disc)",1990,
Hammerfall,B006QOXW90,"MP3 Music,Audio CD",6,4.8,Heeding The Call (Shaped Disc),1998,
Korn,B006MP4HU6,"Vinyl,Audio CD,Vinyl",6,4.8,Evolution,2007,
Kittie,B001HDO53W,"Audio CD,MP3 Music",6,4.8,Paperdoll,2008,
Five.Bolt.Main,B0011HF6EQ,Audio CD,6,4.8,Complete,2008,
Lovex,B000TLYFQA,Audio CD,6,4.8,Divine Insanity,2007,
Wolfmother,B000G03RQ8,Audio CD,6,4.8,Woman,2006,
Last Days of Humanity,B0009PV3A2,"Audio CD,MP3 Music,Audio CD",6,4.8,Hymns of Indigestible Suppuration,1999,
Rasmus,B0001V6UDE,"Audio CD,Vinyl",6,4.8,In the Shadows,2004,
Nocturne,B000094Q2Y,"Audio CD,MP3 Music",6,4.8,Axis of Evil: Mixes of Mass Destruction,2003,
Nickelback,B00006466X,"Audio CD,Vinyl",6,4.8,Too Bad Pt. 2,,
Piece Dogs,B000025L2G,Audio CD,6,4.8,Exex for Eyes,,
FE,B000006Q16,"Audio CD,MP3 Music,Vinyl",6,4.8,Shihad,,
Spahn Ranch,B000001JXA,"Audio CD,MP3 Music",6,4.8,Architecture,1997,
Marilyn Manson,B00004TJMU,"DVD,VHS Tape",35,4.2,Marilyn Manson - Demystifying the Devil,,
Must,B00005UKMY,"Audio CD,MP3 Music",19,4.3,Androgynous Jesus,2002,
John Carpenter,B0000015LZ,"Audio CD,Vinyl",19,4.3,Escape From L.A. 1996 Film Score,1996,
Soundtrack,B002MUR4MI,Audio CD,19,4.3,Saw 6: Music From and Inspired By Saw 6,2009,
Endo,B0000A5A2Y,"Audio CD,MP3 Music",19,4.3,Songs For The Restless,2003,
Therapy?,B00005O56D,Audio CD,19,4.3,Shameless,2001,
Beyond Twilight,B00005MJ4P,"Audio CD,MP3 Music",19,4.3,Devil's Hall of Fame,2002,
Rollins Band,B0000037MF,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",19,4.3,Turned on,1990,
Nonpoint,B000IOMXVW,"Audio CD,MP3 Music",34,4.2,Live & Kicking,2006,
Various Artists,B00000DF9K,Audio CD,34,4.2,Ecw: Extreme Music,1998,
Various Artists,B00000IFVD,Audio CD,34,4.2,Idle Hands,1999,
Jimmie's Chicken Shack,B00000HYYV,Audio CD,10,4.5,Giving Something Back,1995,
Dead to Fall,B00127G79S,"Audio CD,MP3 Music",10,4.5,Are You Serious?,2008,
Jucifer,B000067FTZ,"Audio CD,MP3 Music",10,4.5,I Name You Destroyer,2002,
Alien Ant Farm,B000FILVG4,DVD,10,4.5,Alien Ant Farm: BUSted - The Definitive DVD,,
Powerman 5000,B00064LOS2,Audio CD,10,4.5,"The Good, the Bad and the Ugly, Vol. 1",2004,
Saosin,B0013FSVCK,"Audio CD,MP3 Music",10,4.5,Come Close,2008,
Henry Rollins,B0007XBML6,"Audio CD,MP3 Music",10,4.5,Get Some Go Again Sessions,2005,
Rearview Mirror,B000066I3U,"Audio CD,MP3 Music",10,4.5,All Lights Off,2002,
Einherjer,B08Q6LPZTF,"Vinyl,Audio CD",10,4.5,Dragons of the North 2021,2021,
Callisto,B00265SATA,"Audio CD,MP3 Music,Vinyl",10,4.5,Providence,2009,
Rasmus,B000AA7EEU,"Audio CD,Audio CD",10,4.5,Hide from the Sun,2006,
Quarashi,B000793CLS,Audio CD,10,4.5,Guerrilla Disco,2005,
Skunk Anansie,B00000ILPQ,Audio CD,10,4.5,Hedonism,2007,
Floodgate,B000VBJDC4,"Audio CD,MP3 Music,Audio, Cassette",13,4.4,Penalty,2007,
Beautiful Creatures,B00005NO9V,Audio CD,13,4.4,Beautiful Creatures,2007,
White Zombie,B000008UQD,"Audio CD,Vinyl,Audio, Cassette",13,4.4,Astro Creep: 2000,1995,
A Perfect Murder,B000PD3L4O,"Audio CD,MP3 Music",13,4.4,War Of Aggression,2007,
The White Stripes,B0077DNNQ6,"Vinyl,MP3 Music,Audio CD,Audio DVD",13,4.4,Dead Leaves And The Dirty Ground,2002,
Molybaron,B09DMW9G5K,"Audio CD,Vinyl",13,4.4,The Mutiny,2021,
His Name Is Alive,B0097X9AV6,"MP3 Music,Audio CD",13,4.4,Home Is In Your Head,1991,
Coheed and Cambria,B000E0W1D0,Audio CD,13,4.4,Suffering Pt 2,2006,
Crazy Town,B000BRI6RQ,"Audio CD,MP3 Music,Audio CD",13,4.4,Butterfly,2001,
Korn,B00005A9YM,Audio CD,32,4.2,All Mixed Up,2001,
Pitchshifter,B0000081DP,"Audio CD,MP3 Music,Audio, Cassette",8,4.6,Submit,2008,
acumen nation,B000065ULR,Audio CD,8,4.6,5ith Column,2002,
Soulspell,B08CW9LTFW,"Audio CD,MP3 Music",8,4.6,The Second Big Bang,2020,
Isenordal,B07Y99XN5Z,"Vinyl,MP3 Music,Audio CD",8,4.6,Shores Of Mourning,2019,
Critical Bill,B000UZ4FGU,"Audio CD,MP3 Music",8,4.6,Downtown the World,2007,
Elliott Smith,B007OBYP5Y,Audio CD,8,4.6,Son Of Sam,2000,
Godhead,B004J8H3S6,"Audio CD,MP3 Music,Audio CD",8,4.6,nothingness,2011,
Callisto,B0008KLW1S,"Audio CD,MP3 Music",8,4.6,True Nature Unfolds,2005,
Whoregasm,B00008FPJG,"Audio CD,MP3 Music",8,4.6,Smothered,1995,
Queens Of The Stone Age,B00022MS9M,Audio CD,18,4.3,Stone Age Complication,2004,
The Autumn Offering,B0026OTR0M,"Audio CD,MP3 Music",18,4.3,Requiem,2009,
Various Artists,B00005QD7P,Audio CD,18,4.3,Tony Hawk's Pro Skater 3,2001,
Velvet Acid Christ,B000H8RV8E,"Audio CD,MP3 Music",18,4.3,Lust For Blood,2006,
Full Scale,B0007OP234,"Audio CD,MP3 Music",18,4.3,Full Scale,2005,
Inhale/Exhale,B000JCETHY,"Audio CD,MP3 Music",18,4.3,The Lost the Sick the Sacred,2006,
Sinister,B000F1HGOM,"Audio CD,MP3 Music,Vinyl",18,4.3,Afterburner,2006,
Jake E. Lee,B09QQQKR8M,"Audio CD,Vinyl",31,4.2,Runnin' With The Devil,2022,
Various Artists,B0008FPKI4,Audio CD,5,4.9,Contaminated: Relapse Records Sampler 7,2005,
Kottonmouth Kings,B000LRZ0VG,DVD,5,4.9,Kottonmouth Kings Present: The Joint Is on Fire,,
Saviours,B000EWBMH4,Audio CD,5,4.9,Crucifire,2006,
In Flames,B00004HYL2,Audio CD,5,4.9,Power From The North: Sweden Rocks The World,", et al.",
Skin Chamber,B000008KSD,"Audio CD,Audio, Cassette",5,4.9,Wound,1991,
Shudder To Think,B009LCYMT8,"MP3 Music,Audio CD",5,4.9,"Curses, Spells, Voodoo, Mooses",1988,
Scorn,B004ZS8294,"MP3 Music,Audio CD",5,4.9,Colossus,1994,
Faith No More,B004IKMN2Q,"Audio CD,Vinyl",5,4.9,A Small Victory,,
Canvas,B000R9QFGM,Audio CD,5,4.9,Canvas,,
Punish Yourself,B000GYHRAQ,"Audio CD,MP3 Music",5,4.9,Gore Baby Gore,2006,
Internal Bleeding,B0002OOUIC,"Audio CD,MP3 Music",5,4.9,Onward To Mecca,2012,
Coheed and Cambria,B0000DJW3P,Audio CD,5,4.9,IN KEEPING SECRETS OF SILENT EARTH:3,2003,
Pitchshifter,B00000EKZP,"Audio, Cassette,Audio CD",5,4.9,Industrial,1992,
WCW: The Music (Related Recordings),B000021XQP,Audio CD,94,4.1,WCW Mayhem,1999,
Buckcherry,B000AU1MH0,"Audio CD,Audio CD",29,4.2,15,2005,
Primus,B000HKDELK,DVD,29,4.2,Blame It On The Fish,,
Burden Brothers,B000IU3842,"Audio CD,MP3 Music",29,4.2,Mercy,2006,
WEEDPECKER,B08P3QTLV2,"Vinyl,MP3 Music,Audio CD",29,4.2,Weedpecker,2021,
Various Artists,B00001SIF8,"Audio CD,MP3 Music",17,4.3,Rock: The Train Kept A Rollin',1999,
Paul Shortino,B09QQQDZ15,"Audio CD,Vinyl",17,4.3,A Tribute To Scorpions,2022,
Four Stroke Baron,B099BZWZCL,"Audio CD,MP3 Music,Vinyl",17,4.3,Classics,2021,
Kittie,B000053VJE,"Audio CD,MP3 Music",17,4.3,Paperdoll,2000,
Pro-Pain,B0007THEA8,Audio CD,17,4.3,Prophets of Doom,2009,
The Autumn Offering,B000CEV4Y0,"Audio CD,MP3 Music",17,4.3,Revelations of the Unsung,2006,
Grip Inc.,B00004ZHZQ,"Vinyl,MP3 Music,Audio CD",17,4.3,Nemesis,2003,
Macy Gray,B000LYXALQ,Audio CD,28,4.2,Spiderman 2 Soundtrack.,2018,
Amity Lane,B000IFSFD6,Audio CD,12,4.4,Sound of Regret,2006,
Pharaoh,B00172ABP4,"Audio CD,MP3 Music,Vinyl",12,4.4,Be Gone,2008,
Fair To Midland,B000JCETGK,"Audio CD,MP3 Music",12,4.4,Drawn & Quartered,2015,
Elephant Tree,B08L4GMSXM,"Audio CD,MP3 Music,Vinyl",12,4.4,Day Of Doom Live,2020,
Half-Cocked,B00005NESQ,"Audio CD,MP3 Music",12,4.4,Last Star,2001,
Kill Rock Stars Series,B000003725,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",12,4.4,Kill Rock Stars: Kill Rock Stars,1996,
Wormwitch,B098GSP42B,"Vinyl,MP3 Music,Audio CD",12,4.4,Strike Mortal Soil,2022,
SIGNIFICANT POINT,B08PJWKSC4,"Vinyl,MP3 Music,Audio CD",12,4.4,Into The Storm,2021,
Instruction,B0002QO4GS,"Audio CD,MP3 Music",12,4.4,God Doesn't Care,2004,
Natas,B000060O32,"Audio CD,MP3 Music,Vinyl",12,4.4,Corsario Negro,2002,
Regurgitate,B00000I40R,"Audio CD,MP3 Music",12,4.4,Effortless Regurgitation: Torture Sessions,1999,
Tangerine Dream,B00824Z64G,"Audio CD,Vinyl",12,4.4,Flashpoint (Picture Disc),1984,
69 Eyes,B000N0W9JC,Audio CD,12,4.4,Angels,2007,
In The Woods,B0000C8AQC,"Audio CD,MP3 Music,Vinyl",12,4.4,In The Woods : Strange in Stereo,2003,
Natas,B000007QKR,"Audio CD,Vinyl",12,4.4,Delmar,1998,
Liquid Trio Experiment,B09S6VDYKB,"Audio CD,MP3 Music,Vinyl",82,4.1,Spontaneous Combustion,2022,
Sunna,B00004UEV0,"Audio CD,MP3 Music",27,4.2,One Minute Science,2000,
Hopesfall,B00006JTH0,"Audio CD,MP3 Music",70,4.1,The Satellite Years,2002,
Crowbar,B000001DCW,"Audio CD,MP3 Music,Audio, Cassette",26,4.2,Obedience Thru Suffering,,
Alabama Thunder Pussy,B000MR9C5U,"Vinyl,MP3 Music,Audio CD",16,4.3,Open Fire,2007,
Fireball Ministry,B0000CC87T,"Audio CD,MP3 Music",26,4.2,Second Great Awakening,2003,
Nashville Pussy,B0000CG8AL,DVD,16,4.3,Nashville Pussy - Keep on F*ckin' in Paris,,
blink-182,B007BJ9ZE0,"Audio CD,Audio CD",16,4.3,What's My Age Again?,1999,
Tub Ring,B000OCY69K,"Audio CD,MP3 Music",9,4.5,The Great Filter,2007,
Awaken,B08JDTN85L,"Audio CD,MP3 Music",9,4.5,Out Of The Shadows,2021,
Pretty Wild,B07PD5PB1F,"Audio CD,MP3 Music",9,4.5,Interstate 13,2019,
Various Artists,B000A6QWN8,Audio CD,9,4.5,We Reach: The Music of the Melvins,2005,
Ivory Tower,B00007FLNG,"Audio CD,MP3 Music,Audio CD,Vinyl",9,4.5,Heart Of The City,2011,
Psycore,B00002485V,"Audio CD,MP3 Music",9,4.5,Your Problem,2008,
Killer Boogie,B08P29D8V5,"Vinyl,MP3 Music,Audio CD",9,4.5,Detroit,2021,
Hands,B002BYSFY6,"Audio CD,MP3 Music",9,4.5,Creator,2009,
Rize,B0014466SG,Audio CD,9,4.5,K.O. Bonus,2008,
Forest Stream,B000092Q6S,"Audio CD,MP3 Music",9,4.5,Tears of Mortal Solitude,2003,
Dreadful Shadows,B000000H1L,"Audio CD,MP3 Music",9,4.5,Buried Again,1997,
,6305295840,VHS Tape,9,4.5,Who Cares a Lot: Greatest Videos,,
Marilyn Manson,B000063CM6,Audio CD,25,4.2,Tainted Love 1,,
M.O.P.,B00028F88O,"Audio CD,MP3 Music",25,4.2,Mash Out Posse,2004,
Trivium,B001C0U5CU,Audio CD,24,4.2,Shogun,2008,
Raunchy,B000D47YK2,"Audio CD,MP3 Music",11,4.4,Death Pop Romance,2006,
Faith No More,B006UJR6M0,"Audio CD,Audio CD,Vinyl",11,4.4,Angel Dust,2012,
Saint Vitus,B006QPUZY4,"Audio CD,Vinyl",11,4.4,Hallow's Victim (Original Edition),1985,
A Dark Halo,B000JJSJB4,"Audio CD,MP3 Music",11,4.4,Catalyst,2006,
Dark Funeral,B0008KLVXM,"Audio CD,Vinyl",11,4.4,De Profundis Clamavi Ad Te Domine,2005,
H-Blockx,B00005UNO3,"Audio CD,Vinyl",11,4.4,Get in the Ring,2000,
Cave-In,B00006JM4J,"Audio CD,MP3 Music",15,4.3,Tides Of Tomorrow EP,2002,
