id,satisfaction
66919,satisfied
79941,satisfied
36551,satisfied
98755,satisfied
99494,neutral or dissatisfied
67112,satisfied
58818,neutral or dissatisfied
106978,satisfied
22402,neutral or dissatisfied
72289,neutral or dissatisfied
30587,neutral or dissatisfied
39319,neutral or dissatisfied
20308,neutral or dissatisfied
40041,satisfied
57418,neutral or dissatisfied
100572,neutral or dissatisfied
40979,satisfied
88116,neutral or dissatisfied
28252,satisfied
77605,satisfied
116590,satisfied
106005,satisfied
108324,neutral or dissatisfied
19026,satisfied
59244,neutral or dissatisfied
23932,neutral or dissatisfied
99701,satisfied
71392,satisfied
15759,neutral or dissatisfied
105200,neutral or dissatisfied
54269,neutral or dissatisfied
128742,satisfied
220,neutral or dissatisfied
35689,neutral or dissatisfied
57834,neutral or dissatisfied
72853,neutral or dissatisfied
102283,neutral or dissatisfied
92368,satisfied
55493,neutral or dissatisfied
123513,neutral or dissatisfied
53220,satisfied
112934,neutral or dissatisfied
27781,satisfied
76587,neutral or dissatisfied
51606,neutral or dissatisfied
96149,satisfied
105635,satisfied
38314,satisfied
56539,satisfied
7711,satisfied
5644,neutral or dissatisfied
35044,neutral or dissatisfied
26605,satisfied
58186,neutral or dissatisfied
127247,neutral or dissatisfied
22976,neutral or dissatisfied
14364,satisfied
115609,neutral or dissatisfied
15758,neutral or dissatisfied
98459,neutral or dissatisfied
6441,satisfied
114976,satisfied
53623,satisfied
63792,neutral or dissatisfied
65409,neutral or dissatisfied
83166,neutral or dissatisfied
94572,satisfied
101878,neutral or dissatisfied
13076,neutral or dissatisfied
122288,neutral or dissatisfied
29631,satisfied
55769,neutral or dissatisfied
87121,satisfied
11119,neutral or dissatisfied
60274,neutral or dissatisfied
19893,neutral or dissatisfied
126253,neutral or dissatisfied
62903,neutral or dissatisfied
102364,neutral or dissatisfied
110996,neutral or dissatisfied
12604,neutral or dissatisfied
28648,neutral or dissatisfied
126421,satisfied
39309,neutral or dissatisfied
99778,neutral or dissatisfied
14362,neutral or dissatisfied
31875,satisfied
6819,neutral or dissatisfied
63171,satisfied
43083,neutral or dissatisfied
32942,neutral or dissatisfied
9735,neutral or dissatisfied
125955,satisfied
82917,neutral or dissatisfied
86751,satisfied
20771,satisfied
76862,neutral or dissatisfied
124317,neutral or dissatisfied
42470,satisfied
15464,satisfied
14449,neutral or dissatisfied
56094,neutral or dissatisfied
7920,neutral or dissatisfied
112621,neutral or dissatisfied
47883,neutral or dissatisfied
3519,satisfied
122860,neutral or dissatisfied
93937,satisfied
11460,neutral or dissatisfied
64465,neutral or dissatisfied
108132,neutral or dissatisfied
21501,neutral or dissatisfied
30238,satisfied
119279,neutral or dissatisfied
45831,neutral or dissatisfied
41012,neutral or dissatisfied
128123,satisfied
26528,neutral or dissatisfied
41275,satisfied
107443,neutral or dissatisfied
14105,neutral or dissatisfied
110250,neutral or dissatisfied
74483,neutral or dissatisfied
60025,neutral or dissatisfied
62298,neutral or dissatisfied
10631,satisfied
108442,neutral or dissatisfied
77280,neutral or dissatisfied
33651,neutral or dissatisfied
91508,satisfied
70074,satisfied
54182,satisfied
78865,satisfied
22769,satisfied
78657,satisfied
883,neutral or dissatisfied
113091,neutral or dissatisfied
16437,neutral or dissatisfied
57149,satisfied
97281,neutral or dissatisfied
104718,satisfied
25166,satisfied
46243,neutral or dissatisfied
22183,neutral or dissatisfied
71402,satisfied
35777,neutral or dissatisfied
101256,satisfied
61269,neutral or dissatisfied
27341,neutral or dissatisfied
88769,neutral or dissatisfied
4411,neutral or dissatisfied
76766,neutral or dissatisfied
67448,satisfied
126765,neutral or dissatisfied
45754,satisfied
58597,neutral or dissatisfied
7610,satisfied
43664,neutral or dissatisfied
65921,neutral or dissatisfied
89214,neutral or dissatisfied
85412,satisfied
93420,neutral or dissatisfied
124888,neutral or dissatisfied
44185,satisfied
2811,satisfied
3002,satisfied
10205,satisfied
107770,satisfied
29879,satisfied
39077,satisfied
122071,satisfied
77313,satisfied
94379,neutral or dissatisfied
108214,neutral or dissatisfied
15155,neutral or dissatisfied
104550,neutral or dissatisfied
52492,neutral or dissatisfied
69013,satisfied
11690,satisfied
5616,neutral or dissatisfied
126743,neutral or dissatisfied
48831,neutral or dissatisfied
9133,satisfied
66379,satisfied
108432,satisfied
7370,neutral or dissatisfied
88517,neutral or dissatisfied
89901,neutral or dissatisfied
6333,satisfied
27670,satisfied
37440,satisfied
47380,satisfied
65638,satisfied
91410,satisfied
19055,satisfied
22562,neutral or dissatisfied
106909,satisfied
93585,neutral or dissatisfied
81379,satisfied
94334,satisfied
25682,neutral or dissatisfied
53695,neutral or dissatisfied
30937,satisfied
20337,satisfied
94147,satisfied
78454,satisfied
57984,neutral or dissatisfied
57345,neutral or dissatisfied
25863,neutral or dissatisfied
47536,neutral or dissatisfied
107539,satisfied
124649,neutral or dissatisfied
38336,satisfied
49635,neutral or dissatisfied
35071,neutral or dissatisfied
112854,satisfied
115642,satisfied
100952,satisfied
78824,neutral or dissatisfied
19381,satisfied
121224,satisfied
83274,satisfied
73226,neutral or dissatisfied
95165,neutral or dissatisfied
39337,satisfied
122111,satisfied
12777,neutral or dissatisfied
32842,neutral or dissatisfied
973,neutral or dissatisfied
55344,satisfied
58301,neutral or dissatisfied
96396,satisfied
67030,satisfied
14848,satisfied
64315,neutral or dissatisfied
14676,neutral or dissatisfied
45723,neutral or dissatisfied
72186,neutral or dissatisfied
59790,satisfied
44791,neutral or dissatisfied
63431,neutral or dissatisfied
57674,satisfied
98257,neutral or dissatisfied
107975,satisfied
55163,satisfied
99518,satisfied
48984,satisfied
115315,satisfied
60781,neutral or dissatisfied
61305,neutral or dissatisfied
5922,neutral or dissatisfied
84096,satisfied
14755,neutral or dissatisfied
24104,neutral or dissatisfied
99165,neutral or dissatisfied
13321,satisfied
4238,neutral or dissatisfied
98128,neutral or dissatisfied
105429,neutral or dissatisfied
67969,satisfied
81063,neutral or dissatisfied
101559,neutral or dissatisfied
106841,satisfied
54140,neutral or dissatisfied
64803,neutral or dissatisfied
34184,satisfied
87199,satisfied
8050,satisfied
87848,neutral or dissatisfied
76322,neutral or dissatisfied
115856,satisfied
106257,satisfied
128339,neutral or dissatisfied
16891,neutral or dissatisfied
95131,neutral or dissatisfied
12220,neutral or dissatisfied
106996,neutral or dissatisfied
29581,satisfied
49204,neutral or dissatisfied
118154,satisfied
121682,satisfied
38100,neutral or dissatisfied
28061,satisfied
84890,neutral or dissatisfied
107396,neutral or dissatisfied
53706,neutral or dissatisfied
123156,satisfied
77125,neutral or dissatisfied
128721,neutral or dissatisfied
77995,satisfied
60337,satisfied
54146,satisfied
99679,neutral or dissatisfied
37584,neutral or dissatisfied
67971,neutral or dissatisfied
42884,satisfied
8034,satisfied
1254,neutral or dissatisfied
44093,neutral or dissatisfied
120784,neutral or dissatisfied
51316,satisfied
19104,neutral or dissatisfied
10814,satisfied
71878,neutral or dissatisfied
27637,satisfied
37180,neutral or dissatisfied
8964,neutral or dissatisfied
11532,satisfied
30251,satisfied
60151,neutral or dissatisfied
43781,neutral or dissatisfied
21042,satisfied
72670,neutral or dissatisfied
97980,neutral or dissatisfied
106961,neutral or dissatisfied
115857,neutral or dissatisfied
93082,neutral or dissatisfied
59872,neutral or dissatisfied
30582,satisfied
111823,satisfied
31643,neutral or dissatisfied
58142,neutral or dissatisfied
129824,neutral or dissatisfied
48106,satisfied
50193,neutral or dissatisfied
107753,neutral or dissatisfied
23852,neutral or dissatisfied
16542,satisfied
15722,neutral or dissatisfied
32164,satisfied
100098,satisfied
94644,neutral or dissatisfied
25614,satisfied
68114,neutral or dissatisfied
11700,satisfied
110258,satisfied
77453,satisfied
76674,neutral or dissatisfied
95587,neutral or dissatisfied
54061,neutral or dissatisfied
84902,neutral or dissatisfied
92120,neutral or dissatisfied
78202,satisfied
34282,neutral or dissatisfied
26711,neutral or dissatisfied
102924,satisfied
97185,neutral or dissatisfied
11190,neutral or dissatisfied
40009,satisfied
50774,neutral or dissatisfied
58641,satisfied
34346,satisfied
93048,neutral or dissatisfied
43457,satisfied
83361,satisfied
117717,neutral or dissatisfied
115966,satisfied
48906,satisfied
25489,satisfied
4178,neutral or dissatisfied
81927,neutral or dissatisfied
100919,neutral or dissatisfied
99767,satisfied
83862,neutral or dissatisfied
12096,satisfied
54145,satisfied
116254,neutral or dissatisfied
84498,satisfied
99226,satisfied
100314,satisfied
18093,satisfied
124174,satisfied
105405,neutral or dissatisfied
120487,neutral or dissatisfied
113077,neutral or dissatisfied
35328,satisfied
115596,neutral or dissatisfied
46521,satisfied
12832,satisfied
85733,neutral or dissatisfied
26541,neutral or dissatisfied
23447,neutral or dissatisfied
60203,satisfied
33863,neutral or dissatisfied
49681,satisfied
68475,neutral or dissatisfied
9223,satisfied
60913,satisfied
88093,satisfied
128109,satisfied
89802,satisfied
69231,satisfied
61296,neutral or dissatisfied
110377,neutral or dissatisfied
9753,satisfied
77124,neutral or dissatisfied
11782,neutral or dissatisfied
791,neutral or dissatisfied
84125,neutral or dissatisfied
45112,neutral or dissatisfied
106540,neutral or dissatisfied
75585,neutral or dissatisfied
71879,neutral or dissatisfied
69464,neutral or dissatisfied
21618,neutral or dissatisfied
47062,satisfied
9628,neutral or dissatisfied
128368,satisfied
22362,neutral or dissatisfied
39090,neutral or dissatisfied
32359,neutral or dissatisfied
96381,neutral or dissatisfied
35260,neutral or dissatisfied
96853,neutral or dissatisfied
110520,satisfied
37272,satisfied
58784,satisfied
61129,neutral or dissatisfied
99156,satisfied
40533,neutral or dissatisfied
99574,neutral or dissatisfied
116374,neutral or dissatisfied
49153,satisfied
118976,satisfied
119868,neutral or dissatisfied
102913,satisfied
82822,neutral or dissatisfied
1022,neutral or dissatisfied
5507,satisfied
99598,neutral or dissatisfied
15321,neutral or dissatisfied
13087,neutral or dissatisfied
48987,satisfied
74232,neutral or dissatisfied
55742,satisfied
10177,neutral or dissatisfied
45121,neutral or dissatisfied
83522,satisfied
128041,neutral or dissatisfied
61494,satisfied
67627,satisfied
42708,neutral or dissatisfied
124221,satisfied
95770,neutral or dissatisfied
7039,neutral or dissatisfied
37718,neutral or dissatisfied
39447,neutral or dissatisfied
48447,satisfied
20240,satisfied
25819,neutral or dissatisfied
109532,neutral or dissatisfied
89954,neutral or dissatisfied
100500,neutral or dissatisfied
2341,neutral or dissatisfied
10847,neutral or dissatisfied
73388,satisfied
36249,neutral or dissatisfied
104098,neutral or dissatisfied
118729,neutral or dissatisfied
100343,satisfied
47162,satisfied
24141,neutral or dissatisfied
22937,neutral or dissatisfied
47956,neutral or dissatisfied
60319,satisfied
65530,neutral or dissatisfied
98729,satisfied
61267,neutral or dissatisfied
23425,neutral or dissatisfied
60353,satisfied
78056,neutral or dissatisfied
68863,neutral or dissatisfied
112239,satisfied
119312,neutral or dissatisfied
28522,satisfied
128286,satisfied
39013,neutral or dissatisfied
66170,satisfied
124791,satisfied
21568,satisfied
97329,neutral or dissatisfied
78247,neutral or dissatisfied
23082,satisfied
84722,satisfied
83085,satisfied
29343,neutral or dissatisfied
50849,neutral or dissatisfied
115603,satisfied
124451,satisfied
83518,neutral or dissatisfied
74775,satisfied
8940,satisfied
119366,satisfied
112692,neutral or dissatisfied
104547,neutral or dissatisfied
48266,neutral or dissatisfied
28144,neutral or dissatisfied
81071,neutral or dissatisfied
114135,satisfied
35800,neutral or dissatisfied
48693,satisfied
70190,satisfied
67208,neutral or dissatisfied
12436,neutral or dissatisfied
41601,neutral or dissatisfied
124996,neutral or dissatisfied
84596,neutral or dissatisfied
88458,satisfied
80270,satisfied
56465,neutral or dissatisfied
95973,satisfied
110217,neutral or dissatisfied
76006,satisfied
107846,neutral or dissatisfied
36654,neutral or dissatisfied
46121,satisfied
21513,neutral or dissatisfied
111626,neutral or dissatisfied
75946,satisfied
32503,neutral or dissatisfied
27563,neutral or dissatisfied
35280,neutral or dissatisfied
16450,neutral or dissatisfied
70713,neutral or dissatisfied
6783,satisfied
63035,satisfied
41757,neutral or dissatisfied
104682,neutral or dissatisfied
35090,satisfied
32884,neutral or dissatisfied
75567,neutral or dissatisfied
35557,neutral or dissatisfied
114431,satisfied
82,neutral or dissatisfied
16284,neutral or dissatisfied
51176,neutral or dissatisfied
124535,satisfied
1466,neutral or dissatisfied
70736,neutral or dissatisfied
126279,neutral or dissatisfied
48744,satisfied
125031,satisfied
51945,satisfied
31338,neutral or dissatisfied
12897,satisfied
1029,satisfied
123128,satisfied
106988,neutral or dissatisfied
32457,neutral or dissatisfied
93493,neutral or dissatisfied
32609,neutral or dissatisfied
1577,satisfied
121568,satisfied
104341,neutral or dissatisfied
77944,satisfied
40844,neutral or dissatisfied
37154,neutral or dissatisfied
114998,satisfied
107308,neutral or dissatisfied
106437,neutral or dissatisfied
9175,neutral or dissatisfied
114592,satisfied
97241,satisfied
21386,neutral or dissatisfied
1175,neutral or dissatisfied
23036,neutral or dissatisfied
56741,neutral or dissatisfied
116943,neutral or dissatisfied
107626,neutral or dissatisfied
109131,satisfied
71258,satisfied
98730,satisfied
120543,satisfied
50915,neutral or dissatisfied
73765,satisfied
122956,satisfied
100162,neutral or dissatisfied
16178,satisfied
118868,neutral or dissatisfied
128764,neutral or dissatisfied
46794,neutral or dissatisfied
59973,satisfied
7641,satisfied
75787,satisfied
925,neutral or dissatisfied
54154,satisfied
122061,neutral or dissatisfied
622,satisfied
116894,satisfied
4772,satisfied
111664,neutral or dissatisfied
66383,neutral or dissatisfied
87177,neutral or dissatisfied
23442,neutral or dissatisfied
53839,neutral or dissatisfied
56839,neutral or dissatisfied
70102,neutral or dissatisfied
26632,satisfied
120264,neutral or dissatisfied
63630,neutral or dissatisfied
23174,neutral or dissatisfied
7322,neutral or dissatisfied
78153,satisfied
78630,neutral or dissatisfied
52263,satisfied
66760,neutral or dissatisfied
48318,neutral or dissatisfied
80069,satisfied
113080,neutral or dissatisfied
60159,neutral or dissatisfied
41755,satisfied
121668,satisfied
73924,satisfied
70095,satisfied
58530,neutral or dissatisfied
94771,neutral or dissatisfied
97781,satisfied
65468,neutral or dissatisfied
122663,satisfied
14007,satisfied
67737,neutral or dissatisfied
43195,neutral or dissatisfied
111657,neutral or dissatisfied
121772,neutral or dissatisfied
68678,neutral or dissatisfied
95085,satisfied
53160,neutral or dissatisfied
70327,neutral or dissatisfied
26506,neutral or dissatisfied
26023,satisfied
29382,satisfied
40496,neutral or dissatisfied
70481,satisfied
42837,satisfied
35084,satisfied
57106,satisfied
73071,satisfied
71510,neutral or dissatisfied
101986,neutral or dissatisfied
